airtime,selected_mcs,txgain,pm_power
0.01,0,23,11.75730667
0.01,5,23,11.946288
0.01,9,23,11.78144933
0.01,0,23,11.95708
0.01,5,23,11.74268
0.01,9,23,11.97087733
0.01,0,22,12.07456267
0.01,5,22,12.22334933
0.01,9,22,12.02354533
0.01,0,22,12.19929467
0.01,5,22,12.01314133
0.01,9,22,12.20135467
0.01,0,22,12.036092
0.01,5,22,12.13957333
0.01,9,22,12.15638267
0.01,0,22,12.13209467
0.01,5,22,12.21857067
0.01,9,22,12.061016
0.01,0,22,12.24583467
0.01,5,22,12.06050667
0.01,9,22,12.205556
0.01,0,22,12.151696
0.01,5,22,12.20419467
0.01,9,22,12.21337733
0.01,0,21,12.18758267
0.01,5,21,12.04356
0.01,9,21,12.200784
0.01,0,21,12.04823467
0.01,5,21,12.19948267
0.01,9,21,12.11257067
0.01,0,21,12.04677333
0.01,5,21,12.211416
0.01,9,21,12.03831867
0.01,0,21,12.23898267
0.01,5,21,13.06486933
0.01,9,21,12.22841733
0.01,0,21,12.21973333
0.01,5,21,13.11540533
0.01,9,21,12.302988
0.01,0,21,12.17054533
0.01,5,21,12.79724933
0.01,9,21,11.93986667
0.01,0,20,12.13441867
0.01,5,20,12.16601467
0.01,0,20,11.90505467
0.01,5,20,11.78039067
0.01,0,20,11.88911333
0.01,5,20,11.74775467
0.01,5,20,11.87177333
0.01,0,20,11.93530267
0.01,5,20,11.894448
0.01,0,20,11.92598
0.01,5,20,11.90544
1.0,0,74,13.40480933
1.0,5,74,13.58238933
1.0,9,74,13.65217467
1.0,14,74,14.13317467
1.0,18,74,14.37621867
1.0,23,74,15.37585467
1.0,0,74,14.02311067
1.0,5,74,14.104152
1.0,9,74,14.25909333
1.0,14,74,14.25971733
1.0,18,74,14.42677467
1.0,23,74,15.08289067
1.0,0,74,14.519788
1.0,5,74,13.65252933
1.0,9,74,15.798056
1.0,14,74,14.29623333
1.0,18,74,14.39942533
1.0,23,74,15.14327067
1.0,0,74,13.539724
1.0,5,74,13.5735
1.0,9,74,13.90864667
1.0,14,74,14.34212933
1.0,18,74,14.51295867
1.0,23,74,15.21036
1.0,0,74,13.60590933
1.0,5,74,13.75422
1.0,9,74,14.07980533
1.0,14,74,14.40663333
1.0,18,74,14.62373467
1.0,23,74,15.31928533
1.0,0,74,13.71650133
1.0,5,74,13.79859867
1.0,9,74,14.14358267
1.0,14,74,14.40794933
1.0,18,74,14.81308267
1.0,23,74,15.46456267
1.0,0,73,13.24722133
1.0,5,73,13.59525733
1.0,9,73,13.766792
1.0,14,73,14.09734533
1.0,18,73,14.48868133
1.0,23,73,14.980584
1.0,0,73,13.36431067
1.0,5,73,13.67103067
1.0,9,73,13.739556
1.0,14,73,14.13277333
1.0,18,73,14.517124
1.0,23,73,14.98145733
1.0,0,73,13.47774267
1.0,5,73,13.54430667
1.0,9,73,13.73527467
1.0,14,73,14.33036
1.0,18,73,14.42964933
1.0,23,73,15.00377333
1.0,0,73,14.72105067
1.0,5,73,13.74170133
1.0,9,73,13.81952
1.0,14,73,15.51168267
1.0,18,73,14.604904
1.0,23,73,15.11083733
1.0,0,73,13.62080933
1.0,5,73,13.770252
1.0,9,73,14.74621867
1.0,14,73,14.72262
1.0,18,73,14.56428267
1.0,23,73,15.29238
1.0,0,73,13.74812
1.0,5,73,13.70489733
1.0,9,73,14.13450267
1.0,14,73,14.522372
1.0,18,73,15.8316
1.0,23,73,15.69446533
1.0,0,68,13.40213733
1.0,5,68,13.446416
1.0,9,68,13.99712133
1.0,14,68,14.99972
1.0,18,68,14.93775733
1.0,23,68,14.90738933
1.0,0,68,13.48520533
1.0,5,68,13.46307467
1.0,9,68,13.833448
1.0,14,68,14.99083333
1.0,18,68,15.87828
1.0,23,68,15.996992
1.0,0,68,13.496312
1.0,5,68,14.65479733
1.0,9,68,13.80692667
1.0,14,68,15.42530933
1.0,18,68,14.516988
1.0,23,68,14.99703733
1.0,0,68,13.58415867
1.0,5,68,13.57896667
1.0,9,68,13.90371733
1.0,14,68,14.3442
1.0,18,68,14.45622267
1.0,23,68,15.11042
1.0,0,68,13.68848667
1.0,5,68,13.647036
1.0,9,68,14.02686933
1.0,14,68,14.42424533
1.0,18,68,14.56453867
1.0,23,68,15.32527867
1.0,0,68,13.76152
1.0,5,68,13.71706933
1.0,9,68,14.095316
1.0,14,68,14.46186
1.0,18,68,14.816652
1.0,23,68,16.262348
1.0,0,63,13.39996133
1.0,5,63,13.374516
1.0,9,63,13.74440667
1.0,14,63,14.18146933
1.0,18,63,14.50044267
1.0,23,63,15.61474267
1.0,0,63,13.49135467
1.0,5,63,13.63193467
1.0,9,63,13.694704
1.0,14,63,14.26952667
1.0,18,63,14.496224
1.0,23,63,14.90870133
1.0,0,63,14.465252
1.0,5,63,13.77113867
1.0,9,63,13.75081467
1.0,14,63,14.24975867
1.0,18,63,14.563424
1.0,23,63,14.959372
1.0,0,63,13.609512
1.0,5,63,13.78297333
1.0,9,63,13.75596
1.0,14,63,14.34870933
1.0,18,63,14.618288
1.0,23,63,15.077304
1.0,0,63,13.64928667
1.0,5,63,13.82420267
1.0,9,63,13.916352
1.0,14,63,14.41461467
1.0,18,63,14.584404
1.0,23,63,15.224772
1.0,0,63,13.74450533
1.0,5,63,13.83954933
1.0,9,63,14.01287867
1.0,14,63,14.52823067
1.0,18,63,14.64874267
1.0,23,63,14.950068
1.0,0,58,13.415116
1.0,5,58,13.44402133
1.0,9,58,13.79374
1.0,14,58,14.163468
1.0,18,58,14.406852
1.0,23,58,15.008756
1.0,0,58,13.51553333
1.0,5,58,13.473164
1.0,9,58,13.83767467
1.0,14,58,14.30204267
1.0,18,58,14.47516933
1.0,23,58,14.949632
1.0,0,58,13.56194667
1.0,5,58,13.68771067
1.0,9,58,13.84734
1.0,14,58,14.339316
1.0,18,58,14.37076267
1.0,23,58,15.11718533
1.0,0,58,13.75348667
1.0,5,58,14.74781333
1.0,9,58,14.79889067
1.0,14,58,14.326388
1.0,18,58,14.523576
1.0,23,58,16.20316933
1.0,0,58,13.72805867
1.0,5,58,13.87749467
1.0,9,58,13.90201067
1.0,14,58,14.492012
1.0,18,58,14.75164533
1.0,23,58,15.38055467
1.0,0,58,13.80135867
1.0,5,58,13.887572
1.0,9,58,14.102384
1.0,14,58,14.557872
1.0,18,58,14.71207333
1.0,23,58,15.50230133
1.0,0,53,13.24653333
1.0,5,53,13.61288133
1.0,9,53,13.75075467
1.0,14,53,14.10072267
1.0,18,53,14.447572
1.0,23,53,14.98298533
1.0,0,53,13.35004
1.0,5,53,13.57086
1.0,9,53,13.648456
1.0,14,53,14.25599467
1.0,18,53,14.48470667
1.0,23,53,14.95298667
1.0,0,53,13.489188
1.0,5,53,13.52076667
1.0,9,53,13.867808
1.0,14,53,14.249852
1.0,18,53,14.45886667
1.0,23,53,15.11398667
1.0,0,53,13.410468
1.0,5,53,13.77874667
1.0,9,53,13.933384
1.0,14,53,14.27594533
1.0,18,53,14.589792
1.0,23,53,15.19188267
1.0,0,53,13.58063333
1.0,5,53,13.75242533
1.0,9,53,13.90445467
1.0,14,53,14.45610933
1.0,18,53,14.66126133
1.0,23,53,15.26237867
1.0,0,53,13.71305333
1.0,5,53,13.89610133
1.0,9,53,14.05301733
1.0,14,53,14.56482933
1.0,18,53,14.67745467
1.0,23,53,15.513412
1.0,0,48,13.31321867
1.0,5,48,13.55548933
1.0,9,48,13.76447867
1.0,14,48,14.10587467
1.0,18,48,14.37771867
1.0,23,48,14.94976
1.0,0,48,13.49027333
1.0,5,48,13.48110267
1.0,9,48,13.92444533
1.0,14,48,14.233836
1.0,18,48,14.38511733
1.0,23,48,14.98478933
1.0,0,48,13.461588
1.0,5,48,13.559248
1.0,9,48,13.898976
1.0,14,48,14.3179
1.0,18,48,14.404016
1.0,23,48,15.03842133
1.0,0,48,13.54352133
1.0,5,48,13.56021333
1.0,9,48,13.94896533
1.0,14,48,14.35215467
1.0,18,48,14.492844
1.0,23,48,15.078776
1.0,0,48,13.646424
1.0,5,48,13.69135467
1.0,9,48,14.03178533
1.0,14,48,14.41364533
1.0,18,48,14.517168
1.0,23,48,15.21696133
1.0,0,48,13.75459867
1.0,5,48,13.88686133
1.0,9,48,13.965588
1.0,14,48,14.45193467
1.0,18,48,14.68639467
1.0,23,48,15.46474
1.0,0,43,13.263672
1.0,5,43,13.54864533
1.0,9,43,13.783944
1.0,14,43,14.07288133
1.0,18,43,14.450084
1.0,23,43,14.99721867
1.0,0,43,13.46381733
1.0,5,43,13.52320133
1.0,9,43,13.865392
1.0,14,43,14.10825467
1.0,18,43,14.06697333
1.0,23,43,14.72315333
1.0,0,43,13.246716
1.0,5,43,13.38659867
1.0,9,43,13.56179733
1.0,14,43,14.04972533
1.0,18,43,14.23420667
1.0,23,43,14.757688
1.0,0,43,13.29680933
1.0,5,43,13.43406
1.0,9,43,13.50890533
1.0,14,43,14.07021333
1.0,18,43,15.35243733
1.0,23,43,14.896144
1.0,0,43,13.416608
1.0,5,43,13.421924
1.0,9,43,13.74647467
1.0,14,43,14.15138133
1.0,18,43,15.31227733
1.0,23,43,15.034592
1.0,0,43,13.371612
1.0,5,43,13.55407867
1.0,9,43,13.64906667
1.0,14,43,14.25005067
1.0,18,43,14.513924
1.0,23,43,15.15983333
1.0,0,38,13.342104
1.0,5,38,13.60082133
1.0,9,38,13.76863333
1.0,14,38,14.17899067
1.0,18,38,14.49205333
1.0,23,38,15.031868
1.0,0,38,13.410476
1.0,5,38,13.56199067
1.0,9,38,13.84392133
1.0,14,38,14.27557333
1.0,18,38,14.52736267
1.0,23,38,15.092896
1.0,0,38,13.521496
1.0,5,38,13.63062533
1.0,9,38,13.84241733
1.0,14,38,14.26589333
1.0,18,38,14.56808267
1.0,23,38,15.128828
1.0,0,38,13.569528
1.0,5,38,13.76320667
1.0,9,38,13.967684
1.0,14,38,14.37078133
1.0,18,38,14.60314933
1.0,23,38,15.095808
1.0,0,38,13.63861333
1.0,5,38,13.783072
1.0,9,38,14.00892667
1.0,14,38,14.49817467
1.0,18,38,14.71159067
1.0,23,38,15.36988
1.0,0,38,13.74320933
1.0,5,38,13.90918667
1.0,9,38,14.10917733
1.0,14,38,14.59596533
1.0,18,38,14.81739733
1.0,23,38,15.116156
1.0,0,37,13.42953333
1.0,5,37,14.737168
1.0,9,37,13.80371067
1.0,14,37,14.23510267
1.0,18,37,14.46831867
1.0,23,37,15.27494
1.0,0,37,14.300776
1.0,5,37,13.66243333
1.0,9,37,13.88463733
1.0,14,37,14.83575067
1.0,18,37,15.022032
1.0,23,37,16.14396267
1.0,0,37,13.545516
1.0,5,37,14.91582
1.0,9,37,13.91845733
1.0,14,37,15.53883733
1.0,18,37,15.68208267
1.0,23,37,15.14143067
1.0,0,37,13.61900267
1.0,5,37,13.78014933
1.0,9,37,13.99192267
1.0,14,37,14.56919333
1.0,18,37,15.48465333
1.0,23,37,16.38331867
1.0,0,37,13.68119867
1.0,5,37,15.08046533
1.0,9,37,14.06495467
1.0,14,37,15.52385333
1.0,18,37,15.35657867
1.0,23,37,15.686768
1.0,0,37,13.78040133
1.0,5,37,13.92432267
1.0,9,37,14.11019867
1.0,14,37,14.53367467
1.0,18,37,15.89413733
1.0,23,37,16.49502933
1.0,0,36,13.40502267
1.0,5,36,13.55651067
1.0,9,36,13.795072
1.0,14,36,14.24720933
1.0,18,36,14.474296
1.0,23,36,15.11703067
1.0,0,36,13.48496133
1.0,5,36,13.627544
1.0,9,36,13.78935867
1.0,14,36,14.27900533
1.0,18,36,14.47030533
1.0,23,36,15.19834267
1.0,0,36,13.557808
1.0,5,36,13.718884
1.0,9,36,13.91125733
1.0,14,36,14.319036
1.0,18,36,14.599688
1.0,23,36,15.28149067
1.0,0,36,13.586924
1.0,5,36,13.758692
1.0,9,36,13.938992
1.0,14,36,14.36640667
1.0,18,36,14.65824133
1.0,23,36,15.39005733
1.0,0,36,13.666232
1.0,5,36,13.843552
1.0,9,36,14.08293733
1.0,14,36,14.492492
1.0,18,36,14.68756
1.0,23,36,15.50218133
1.0,0,36,13.764656
1.0,5,36,13.907768
1.0,9,36,14.1085
1.0,14,36,14.58294667
1.0,18,36,14.769376
1.0,23,36,15.660156
1.0,0,35,13.47034
1.0,5,35,13.57183333
1.0,9,35,13.813912
1.0,14,35,14.21261867
1.0,18,35,14.49447733
1.0,23,35,16.083304
1.0,0,35,13.52118533
1.0,5,35,13.63335467
1.0,9,35,13.850896
1.0,14,35,14.26389867
1.0,18,35,14.55241733
1.0,23,35,15.237268
1.0,0,35,13.52334
1.0,5,35,13.72320267
1.0,9,35,13.898932
1.0,14,35,14.3287
1.0,18,35,14.581348
1.0,23,35,15.32838533
1.0,0,35,13.52365333
1.0,5,35,13.75098667
1.0,9,35,14.001044
1.0,14,35,14.41213867
1.0,18,35,14.627996
1.0,23,35,15.448372
1.0,0,35,13.68970667
1.0,5,35,13.838544
1.0,9,35,14.022908
1.0,14,35,14.45212
1.0,18,35,14.765264
1.0,23,35,15.658184
1.0,0,35,13.78607067
1.0,5,35,13.95059867
1.0,9,35,14.14196267
1.0,14,35,14.605668
1.0,18,35,14.80897067
1.0,23,35,15.79414133
1.0,0,34,13.42052
1.0,5,34,14.726784
1.0,9,34,13.83763467
1.0,14,34,14.224452
1.0,18,34,14.494044
1.0,23,34,15.50305733
1.0,0,34,14.44892
1.0,5,34,13.63421867
1.0,9,34,14.90510667
1.0,14,34,14.27067867
1.0,18,34,14.552096
1.0,23,34,16.20142
1.0,0,34,13.93917333
1.0,5,34,14.344772
1.0,9,34,14.16964933
1.0,14,34,14.340472
1.0,18,34,14.595204
1.0,23,34,16.62874933
1.0,0,34,14.61699333
1.0,5,34,13.78652267
1.0,9,34,13.95839333
1.0,14,34,14.37338533
1.0,18,34,14.64648267
1.0,23,34,15.89874267
1.0,0,34,14.43646667
1.0,5,34,13.87036933
1.0,9,34,14.058092
1.0,14,34,14.486068
1.0,18,34,14.70361467
1.0,23,34,15.889332
1.0,0,34,13.80671733
1.0,5,34,13.99654933
1.0,9,34,14.15920133
1.0,14,34,14.59102933
1.0,18,34,14.84107333
1.0,23,34,16.00378267
1.0,0,33,13.414708
1.0,5,33,13.61159467
1.0,9,33,13.79034
1.0,14,33,14.22778
1.0,18,33,14.55264533
1.0,23,33,15.8168
1.0,0,33,13.48975333
1.0,5,33,13.67890933
1.0,9,33,13.86369867
1.0,14,33,14.293732
1.0,18,33,14.60259333
1.0,23,33,15.83787467
1.0,0,33,13.54626267
1.0,5,33,13.748428
1.0,9,33,13.93792267
1.0,14,33,14.351032
1.0,18,33,14.64868933
1.0,23,33,15.87578933
1.0,0,33,13.529496
1.0,5,33,13.76892667
1.0,9,33,13.94933467
1.0,14,33,14.36902267
1.0,18,33,14.75755333
1.0,23,33,16.04467733
1.0,0,33,13.66214133
1.0,5,33,13.828256
1.0,9,33,14.04472267
1.0,14,33,14.52193067
1.0,18,33,14.841928
1.0,23,33,16.13908533
1.0,0,33,13.773412
1.0,5,33,13.94699867
1.0,9,33,14.175644
1.0,14,33,14.627116
1.0,18,33,15.00074267
1.0,23,33,16.19987467
1.0,0,32,13.39723867
1.0,5,32,13.60394
1.0,9,32,13.75036133
1.0,14,32,14.21435067
1.0,18,32,14.66162533
1.0,0,32,13.21417733
1.0,5,32,13.42046133
1.0,9,32,13.59648133
1.0,14,32,14.03696667
1.0,18,32,14.55918933
1.0,0,32,13.999576
1.0,5,32,13.69575733
1.0,9,32,13.616104
1.0,14,32,14.120076
1.0,18,32,14.52904933
1.0,0,32,13.32936
1.0,5,32,13.52363867
1.0,9,32,13.71449333
1.0,14,32,14.155204
1.0,18,32,14.61641867
1.0,0,32,13.42178
1.0,5,32,13.58699867
1.0,9,32,13.84943867
1.0,14,32,14.239968
1.0,18,32,14.78729467
1.0,0,32,13.38966933
1.0,5,32,13.578332
1.0,9,32,13.782672
1.0,14,32,14.20389867
1.0,18,32,14.84993867
1.0,0,31,13.45478533
1.0,5,31,13.585004
1.0,9,31,13.80153333
1.0,14,31,14.32055867
1.0,18,31,14.745232
1.0,0,31,13.44225067
1.0,5,31,13.62935333
1.0,9,31,13.817368
1.0,14,31,14.36044133
1.0,18,31,14.77539867
1.0,0,31,13.503892
1.0,5,31,13.68839467
1.0,9,31,13.88890533
1.0,14,31,14.441412
1.0,18,31,14.87342933
1.0,0,31,13.59518
1.0,5,31,13.79505733
1.0,9,31,13.94556133
1.0,14,31,14.465656
1.0,18,31,14.93099733
1.0,0,31,13.72203067
1.0,5,31,13.88107333
1.0,9,31,14.06026
1.0,14,31,14.57263467
1.0,18,31,15.13375733
1.0,0,31,13.795132
1.0,5,31,13.934196
1.0,9,31,14.12689067
1.0,14,31,14.61763333
1.0,18,31,15.32080533
1.0,0,30,13.392572
1.0,5,30,13.600944
1.0,9,30,13.77048133
1.0,14,30,14.36040533
1.0,18,30,14.957888
1.0,0,30,13.45902533
1.0,5,30,13.56312933
1.0,9,30,13.82561867
1.0,14,30,14.41634933
1.0,18,30,14.97218667
1.0,0,30,13.49572133
1.0,5,30,13.71089333
1.0,9,30,13.87464933
1.0,14,30,14.46539333
1.0,18,30,15.04836
1.0,0,30,13.568948
1.0,5,30,13.747128
1.0,9,30,13.947868
1.0,14,30,14.53516933
1.0,18,30,15.20065067
1.0,0,30,13.64476133
1.0,5,30,13.83518533
1.0,9,30,14.039396
1.0,14,30,14.61395333
1.0,18,30,15.38805067
1.0,0,30,13.75836533
1.0,5,30,13.928004
1.0,9,30,14.13456133
1.0,14,30,14.74107333
1.0,18,30,15.551076
1.0,0,29,13.46009733
1.0,5,29,13.576156
1.0,9,29,13.84019333
1.0,14,29,14.471588
1.0,18,29,15.63220933
1.0,0,29,13.526176
1.0,5,29,13.684612
1.0,9,29,13.80203867
1.0,14,29,14.39885733
1.0,18,29,15.603768
1.0,0,29,13.54260667
1.0,5,29,13.68853867
1.0,9,29,13.798044
1.0,14,29,14.48369867
1.0,18,29,15.660728
1.0,0,29,13.57130933
1.0,5,29,13.76298533
1.0,9,29,13.98891467
1.0,14,29,14.55346533
1.0,18,29,15.76853467
1.0,0,29,13.684072
1.0,5,29,13.873588
1.0,9,29,14.03694
1.0,14,29,14.721008
1.0,18,29,15.881588
1.0,0,29,13.79988533
1.0,5,29,13.93213067
1.0,9,29,14.09691733
1.0,14,29,14.753052
1.0,18,29,15.892412
1.0,0,28,14.51606533
1.0,5,28,13.61912
1.0,9,28,13.82422667
1.0,14,28,14.49066533
1.0,0,28,13.18870933
1.0,5,28,13.301684
1.0,9,28,13.60202933
1.0,14,28,14.24152933
1.0,0,28,13.28853067
1.0,5,28,13.39992
1.0,9,28,13.53757333
1.0,14,28,14.347948
1.0,0,28,13.60245733
1.0,5,28,14.28023333
1.0,9,28,13.64952667
1.0,14,28,14.41524667
1.0,0,28,13.43654267
1.0,5,28,13.48551733
1.0,9,28,13.832888
1.0,14,28,14.53232
1.0,0,28,13.428336
1.0,5,28,14.59861067
1.0,9,28,13.81500533
1.0,14,28,14.54113867
1.0,0,27,13.29048667
1.0,5,27,14.59556667
1.0,9,27,13.761336
1.0,14,27,15.71181467
1.0,0,27,13.45582667
1.0,5,27,13.64166133
1.0,9,27,13.813508
1.0,14,27,14.68533467
1.0,0,27,13.51598
1.0,5,27,13.67948267
1.0,9,27,13.87712
1.0,14,27,14.73544533
1.0,0,27,13.579168
1.0,5,27,13.70101067
1.0,9,27,13.97860133
1.0,14,27,14.80704
1.0,0,27,13.666676
1.0,5,27,13.71320533
1.0,9,27,14.051384
1.0,14,27,14.94556933
1.0,0,27,13.76114533
1.0,5,27,13.88181867
1.0,9,27,14.149836
1.0,14,27,15.06229733
1.0,0,26,13.34694533
1.0,5,26,13.58177733
1.0,9,26,13.852796
1.0,14,26,15.301064
1.0,0,26,14.28380667
1.0,5,26,14.119284
1.0,9,26,14.46922667
1.0,14,26,14.99731867
1.0,0,26,13.487028
1.0,5,26,13.596472
1.0,9,26,13.921688
1.0,14,26,15.15762933
1.0,0,26,13.62548533
1.0,5,26,14.71898267
1.0,9,26,13.97105333
1.0,14,26,16.285264
1.0,0,26,13.655316
1.0,5,26,14.87540133
1.0,9,26,14.050892
1.0,14,26,15.388184
1.0,0,26,13.77749733
1.0,5,26,13.86974667
1.0,9,26,14.149652
1.0,14,26,15.44849067
1.0,0,25,13.336544
1.0,5,25,13.47736267
1.0,9,25,13.86152133
1.0,0,25,13.16418533
1.0,5,25,13.27767067
1.0,9,25,13.45051467
1.0,0,25,13.2724
1.0,5,25,13.419308
1.0,9,25,13.684424
1.0,0,25,13.27120933
1.0,5,25,13.459348
1.0,9,25,13.63886533
1.0,0,25,13.39100667
1.0,5,25,13.562404
1.0,9,25,13.767732
1.0,0,25,13.45312133
1.0,5,25,13.555176
1.0,9,25,13.8487
1.0,0,24,13.41932
1.0,5,24,13.57364667
1.0,9,24,13.84714133
1.0,0,24,13.408172
1.0,5,24,13.45317333
1.0,9,24,13.90462533
1.0,0,24,13.49010133
1.0,5,24,13.605792
1.0,9,24,13.84000667
1.0,0,24,13.53449067
1.0,5,24,13.70804667
1.0,9,24,13.693176
1.0,0,24,13.31737333
1.0,5,24,13.60802533
1.0,9,24,13.84819867
1.0,0,24,13.32371467
1.0,5,24,13.45197467
1.0,9,24,13.929448
1.0,0,23,13.190088
1.0,5,23,13.59824533
1.0,9,23,13.93478
1.0,0,23,13.41898
1.0,5,23,13.59437467
1.0,9,23,13.96110533
1.0,0,23,13.437652
1.0,5,23,13.64024133
1.0,9,23,14.007924
1.0,0,23,13.54934
1.0,5,23,13.63986
1.0,9,23,14.04597867
1.0,0,23,13.60879333
1.0,5,23,13.73877067
1.0,9,23,14.14506533
1.0,0,23,13.69642267
1.0,5,23,13.87660267
1.0,9,23,14.304064
1.0,0,22,13.21926533
1.0,5,22,13.631332
1.0,9,22,13.99192533
1.0,0,22,13.347448
1.0,5,22,13.55010667
1.0,9,22,14.04534533
1.0,0,22,13.50658133
1.0,5,22,13.56984133
1.0,9,22,14.057188
1.0,0,22,13.51896
1.0,5,22,13.72798267
1.0,9,22,13.996656
1.0,0,22,13.64638
1.0,5,22,13.89780133
1.0,9,22,14.089284
1.0,0,22,13.727692
1.0,5,22,13.94792933
1.0,9,22,14.277504
1.0,0,21,13.24621733
1.0,5,21,13.640972
1.0,9,21,14.04946267
1.0,0,21,13.332388
1.0,5,21,13.70855867
1.0,9,21,14.22520533
1.0,0,21,13.38203733
1.0,5,21,13.75812267
1.0,9,21,14.2401
1.0,0,21,13.51352533
1.0,5,21,13.86504667
1.0,9,21,14.3388
1.0,0,21,13.62458533
1.0,5,21,13.82937067
1.0,9,21,14.489056
1.0,0,21,13.77391467
1.0,5,21,13.85545333
1.0,9,21,14.63798133
1.0,0,20,13.30178667
1.0,5,20,13.686044
1.0,0,20,13.09073867
1.0,5,20,13.42390667
1.0,0,20,13.23883867
1.0,5,20,13.35542933
1.0,0,20,13.190204
1.0,5,20,13.523764
1.0,0,20,13.345132
1.0,5,20,13.66865333
1.0,0,20,13.219252
1.0,5,20,13.687988
0.6,0,74,12.85295067
0.6,5,74,13.18600267
0.6,9,74,13.290836
0.6,14,74,13.46058267
0.6,18,74,13.722948
0.6,23,74,14.004724
0.6,0,74,12.97237067
0.6,5,74,13.25480933
0.6,9,74,13.24548667
0.6,14,74,13.52452
0.6,18,74,13.76421733
0.6,23,74,14.06536533
0.6,0,74,13.062588
0.6,5,74,13.26652533
0.6,9,74,13.25761467
0.6,14,74,14.62588
0.6,18,74,13.80360133
0.6,23,74,15.16802933
0.6,0,74,13.20475467
0.6,5,74,13.24953067
0.6,9,74,13.456048
0.6,14,74,13.572392
0.6,18,74,13.847508
0.6,23,74,14.21440933
0.6,0,74,13.18829067
0.6,5,74,13.459516
0.6,9,74,13.482408
0.6,14,74,13.700172
0.6,18,74,14.35598267
0.6,23,74,15.00262
0.6,0,74,13.38192133
0.6,5,74,13.42093333
0.6,9,74,13.62050267
0.6,14,74,13.88462133
0.6,18,74,13.93089867
0.6,23,74,15.61651067
0.6,0,73,13.01149733
0.6,5,73,13.101276
0.6,9,73,13.176576
0.6,14,73,13.45482
0.6,18,73,13.721168
0.6,23,73,13.940464
0.6,0,73,13.09392
0.6,5,73,13.090504
0.6,9,73,13.28679333
0.6,14,73,13.43030267
0.6,18,73,13.729192
0.6,23,73,14.03331067
0.6,0,73,12.96626
0.6,5,73,13.22124667
0.6,9,73,13.35022
0.6,14,73,13.52967733
0.6,18,73,13.78609867
0.6,23,73,13.999308
0.6,0,73,13.1684
0.6,5,73,13.29619733
0.6,9,73,13.27893333
0.6,14,73,13.66228533
0.6,18,73,13.812112
0.6,23,73,14.087232
0.6,0,73,13.26174933
0.6,5,73,13.24142133
0.6,9,73,13.50925333
0.6,14,73,13.75776533
0.6,18,73,13.745652
0.6,23,73,14.30478933
0.6,0,73,13.37018933
0.6,5,73,13.44288133
0.6,9,73,13.489128
0.6,14,73,13.770612
0.6,18,73,14.03254
0.6,23,73,14.45018133
0.6,0,68,12.86761733
0.6,5,68,13.17660533
0.6,9,68,13.25951067
0.6,14,68,13.39419733
0.6,18,68,13.69604133
0.6,23,68,14.02498267
0.6,0,68,12.90568667
0.6,5,68,13.21438133
0.6,9,68,13.30842267
0.6,14,68,13.43284533
0.6,18,68,13.70228933
0.6,23,68,13.83412267
0.6,0,68,13.15076933
0.6,5,68,13.224548
0.6,9,68,13.255484
0.6,14,68,13.60129467
0.6,18,68,13.64598267
0.6,23,68,14.10512533
0.6,0,68,13.04964667
0.6,5,68,13.29997067
0.6,9,68,13.40344133
0.6,14,68,13.51329733
0.6,18,68,13.82445867
0.6,23,68,14.177512
0.6,0,68,13.13088
0.6,5,68,13.38119333
0.6,9,68,13.504668
0.6,14,68,13.63209733
0.6,18,68,13.953364
0.6,23,68,14.32893067
0.6,0,68,13.26334
0.6,5,68,13.481728
0.6,9,68,13.44134933
0.6,14,68,13.86468
0.6,18,68,13.93836267
0.6,23,68,14.375412
0.6,0,63,12.92680133
0.6,5,63,13.13576
0.6,9,63,13.321488
0.6,14,63,13.468796
0.6,18,63,13.60861467
0.6,23,63,14.055804
0.6,0,63,13.03752533
0.6,5,63,13.06657467
0.6,9,63,13.28706267
0.6,14,63,13.43471333
0.6,18,63,13.61712
0.6,23,63,14.00206667
0.6,0,63,13.13418133
0.6,5,63,13.12920933
0.6,9,63,13.37432267
0.6,14,63,13.443996
0.6,18,63,13.782064
0.6,23,63,14.05671867
0.6,0,63,13.09806
0.6,5,63,13.304196
0.6,9,63,13.40177733
0.6,14,63,13.576908
0.6,18,63,13.78231467
0.6,23,63,14.06863333
0.6,0,63,13.26781467
0.6,5,63,13.26889067
0.6,9,63,13.471656
0.6,14,63,13.76466933
0.6,18,63,13.87221333
0.6,23,63,14.17729333
0.6,0,63,13.4038
0.6,5,63,13.38860133
0.6,9,63,13.42701867
0.6,14,63,13.855192
0.6,18,63,14.45659867
0.6,23,63,14.983216
0.6,0,58,12.84712933
0.6,5,58,13.13437867
0.6,9,58,13.26648667
0.6,14,58,13.37156667
0.6,18,58,13.68124667
0.6,23,58,14.03638267
0.6,0,58,13.02757867
0.6,5,58,13.09308267
0.6,9,58,13.27750533
0.6,14,58,13.48732133
0.6,18,58,13.56829333
0.6,23,58,14.03039333
0.6,0,58,13.046588
0.6,5,58,13.22788
0.6,9,58,13.37510133
0.6,14,58,13.475168
0.6,18,58,13.80433467
0.6,23,58,14.10458133
0.6,0,58,13.16527333
0.6,5,58,13.20286667
0.6,9,58,13.36229733
0.6,14,58,13.67198933
0.6,18,58,13.78842933
0.6,23,58,14.09304267
0.6,0,58,13.31904267
0.6,5,58,13.404036
0.6,9,58,13.31862
0.6,14,58,13.74197333
0.6,18,58,13.87855067
0.6,23,58,14.246856
